Id;Name;Country;Stadium;Coach;National;NameJapanese;NameSpanish;NameLatamSpanish;NameEnglish;NameUSEnglish;NameItalian;NamePortuguese;NameBrazilian;NameFrench;NameGerman;NameDutch;NameSwedish;NameRussian;NameGreek;NameTurkish;NameSimplifiedChinese;NameDatabase;NameEmpty1;NameEmpty2;NameEmpty3;NameEmpty4;ShortNameLicensed;ShortNameFake;Abbreviation;Commentary;StadiumFile;StadiumName;StadiumFileName;EmblemFile;EmblemFileName;Rival1;Rival2;Rival3;Banner1;Banner2;Banner3;Banner4;Kit1;Kit2;Kit3;Kit4;Kit5;Kit6;Kit7;Kit8;Kit9;Kit10;TeamColor1R;TeamColor1G;TeamColor1B;TeamColor2R;TeamColor2G;TeamColor2B;TurfPattern;SidelineColour;SeatColour;GoalStyle;NetPattern;GoalNettingDesign;GoalNettingColor1R;GoalNettingColor1G;GoalNettingColor1B;GoalNettingColor2R;GoalNettingColor2G;GoalNettingColor2B;Sponsor1;Sponsor2;Sponsor3;SponsorFile1;SponsorFile2;SponsorFile3;SponsorColorR;SponsorColorG;SponsorColorB;EditName;EditEmblem;EditStadium;EditStadiumName;EditStadiumFile;EditStadiumDetails;EditStadiumDetails2;EditRivals;EditBanners;EditTeamColors;EditCoach;EditSponsorFile;EditSponsorColors;EditSponsor;Edit1;Fake;LicencedPlayers;LicencedKits;LicencedCoach;LicencedCoach2;FeederTeam;ParentTeam;NonPlayableLeague;HasAnthem;AnthemStandingStyle;AnthemPlayersSinging;AnthemStandingAngle;Value1;Value2;Value3;Value4;Value5;Value6;Value7;ValueFF;Team2020_1;Team2020_2;Team2020_3;Team2020_4;Team2020_5;Team2020_6;Team2020_7;Team2020_8;Team2020_9;Team2020_10;Team2020_11;Country2020_1;Country2020_2;Country2020_3;Country2020_4;Country2020_5;Value2020_1;Value2020_2;Value2020_3;Value2020_4;Value2020_5;Value2020_6;Value2020_7;Value2020_8;Value2020_9;Value2020_10;Value2020_11;Value2020_12;Value2020_13;Value2020_14;Value2020_15;Value2020_16;Value2020_17
4995;Central Córdoba SDE;144;29;100849;False;;;;;;;;;;;;;;;;;;;;;;;;COR;-1;-1;Alfredo Terrera;;-1;;262143;262143;262143;;;;;81838080;81838081;81838208;81838082;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;63;63;0;0;0;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5009;FC Heidenheim 1846;210;29;148;False;;;;;;;;;;;;;;;;;;;;;;;;FCH;-1;-1;Voith Arena;;-1;;262143;262143;262143;;;;;82067456;82067457;82067584;82067458;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;55;13;12;12;14;18;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5010;RB Leipzig;210;20;44;False;;;;;;;;;;;;;;;;;;;;;;;;RBL;-1;-1;Red Bull Arena;;-1;;262143;262143;262143;;;;;82083840;82083841;82083968;82083842;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;63;63;55;0;15;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5028;FC Famalicão;228;29;102232;False;;;;;;;;;;;;;;;;;;;;;;;;FAM;-1;-1;Municipal de Famalicao;;-1;;2387;262143;262143;;;;;82378752;82378753;82378880;82378754;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;32;50;63;63;63;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5046;Club Atlético Talleres;144;17;102249;False;;;;;;;;;;;;;;;;;;;;;;;;TAL;-1;-1;La Boutique;;-1;;2536;262143;262143;;;;;82673664;82673665;82673792;82673666;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;6;19;63;63;63;0;0;0;1;1;1;0;6;19;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5048;Londrina EC;146;15;36294;False;;;;;;;;;;;;;;;;;;;;;;;;LEC;-1;-1;Estadio Municipal Jacy Scaff;;-1;;262143;262143;262143;;;;;82706432;82706433;82706560;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;36;53;61;36;53;61;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5061;New York City;135;15;101026;False;;;;;;;;;;;;;;;;;;;;;;;;NYC;-1;-1;Yankee Stadium;;-1;;4158;5062;262143;;;;;82919424;82919425;82919552;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;39;49;58;8;11;18;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5062;Orlando City;135;13;100028;False;;;;;;;;;;;;;;;;;;;;;;;;ORL;-1;-1;Exploria Stadium;;-1;;5736;5738;5061;;;;;82935808;82935809;82935936;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;24;13;36;24;13;36;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5086;Oxford United;204;20;101902;False;;;;;;;;;;;;;;;;;;;;;;;;OXF;-1;-1;Kassam Stadium;;-1;;262143;262143;262143;;;;;83329024;83329025;83329152;83329026;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;57;10;53;53;53;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5099;Pau FC;208;45;242;False;;;;;;;;;;;;;;;;;;;;;;;;PAU;-1;-1;Nouveau Stade de Pau;;-1;;262143;262143;262143;;;;;83542016;83542017;83542144;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;2;7;28;52;50;11;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5129;World Selection;204;29;264388;False;;;;;;;;;;;;;;;;;;;;;;;;WOS;-1;-1;;;-1;;262143;262143;262143;;;;;84033536;84033537;84033664;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;42;4;5;38;3;5;0;0;0;1;1;1;63;63;0;0;0;0;-1;-1;-1;;;;63;63;63;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5137;EC Juventude;146;29;142;False;;;;;;;;;;;;;;;;;;;;;;;;JUV;-1;-1;Estadio Alfredo Jaconi;;-1;;262143;262143;262143;;;;;84164608;84164609;84164736;84164610;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;30;14;63;63;63;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5139;Botafogo FC;146;55;1258;False;;;;;;;;;;;;;;;;;;;;;;;;BSP;-1;-1;Estadio Santa Cruz;;-1;;262143;262143;262143;;;;;84197376;84197377;84197504;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;50;9;10;10;10;10;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5142;Cuiabá EC;146;45;90037;False;;;;;;;;;;;;;;;;;;;;;;;;CUI;-1;-1;Arena Pantanal;;-1;;262143;262143;262143;;;;;84246528;84246529;84246656;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;5;24;6;63;52;0;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5143;Fortaleza EC;146;29;235;False;;;;;;;;;;;;;;;;;;;;;;;;FOR;-1;-1;Arena Castelao;;-1;;2454;262143;262143;;;;;84262912;84262913;84263040;84262914;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;7;23;40;56;7;6;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5145;Clube do Remo;146;15;100839;False;;;;;;;;;;;;;;;;;;;;;;;;REM;-1;-1;Estadio Evandro Almeida;;-1;;262143;262143;262143;;;;;84295680;84295681;84295808;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4;6;10;53;53;53;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5148;Volta Redonda;146;55;600;False;;;;;;;;;;;;;;;;;;;;;;;;VRE;-1;-1;Sylvio Raulino de Oliveira;;-1;;262143;262143;262143;;;;;84344832;84344833;84344960;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;56;48;5;10;10;10;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5171;Henan FC;7;54;101154;False;;;;;;;;;;;;;;;;;;;;;;;;HNN;-1;-1;Zhengzhou Hanghai Stadium;;-1;;262143;262143;262143;;;;;84721664;84721665;84721792;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;53;3;6;5;27;58;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5173;Shanghai Shenhua;7;29;101693;False;;;;;;;;;;;;;;;;;;;;;;;;SHE;-1;-1;Hongkou Football Stadium;;-1;;295;4094;262143;;;;;84754432;84754433;84754560;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;22;42;53;7;8;0;0;0;1;1;1;0;22;42;53;7;8;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5175;Tianjin Jinmen Tiger;7;29;535;False;;;;;;;;;;;;;;;;;;;;;;;;TJT;-1;-1;Tianjin Olympic Center Stadium;;-1;;295;262143;262143;;;;;84787200;84787201;84787328;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;12;12;38;63;63;63;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5180;Zhejiang FC;7;29;100104;False;;;;;;;;;;;;;;;;;;;;;;;;ZGT;-1;-1;Huzhou Olympic Sports Center;;-1;;5173;4094;262143;;;;;84869120;84869121;84869248;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;2;24;19;53;53;53;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5181;Liaoning Tieren;7;55;102063;False;;;;;;;;;;;;;;;;;;;;;;;;LNT;-1;-1;Tiexi New District Sports Center;;-1;;262143;262143;262143;;;;;84885504;84885505;84885632;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;59;30;5;15;28;47;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5184;Shenzhen Peng City;7;54;100507;False;;;;;;;;;;;;;;;;;;;;;;;;SFC;-1;-1;Baoan Stadium;;-1;;262143;262143;262143;;;;;84934656;84934657;84934784;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;0;16;63;63;63;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5185;Yunnan Yukun;7;55;38;False;;;;;;;;;;;;;;;;;;;;;;;;YNY;-1;-1;Yuxi Plateau Sports Center;;-1;;262143;262143;262143;;;;;84951040;84951041;84951168;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;5;15;35;55;55;55;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5189;Slavia Prague;202;17;101160;False;;;;;;;;;;;;;;;;;;;;;;;;SLA;-1;-1;Sinobo Stadium;;-1;;262143;262143;262143;;;;;85016576;85016577;85016704;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;57;6;4;63;63;63;0;0;0;1;1;1;57;6;4;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5191;Royal Antwerp FC;197;47;150;False;;;;;;;;;;;;;;;;;;;;;;;;ANT;-1;-1;Bosuilstadion;;-1;;269;262143;262143;;;;;85049344;85049345;85049472;85049346;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;52;4;10;63;63;63;0;0;0;1;1;1;52;4;10;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5194;Sint-Truiden VV;197;47;5;False;;;;;;;;;;;;;;;;;;;;;;;;STV;-1;-1;Staaienveld;;-1;;1195;1197;262143;;;;;85098496;85098497;85098624;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;59;0;2;4;39;0;0;0;1;1;1;63;59;0;2;4;39;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5196;Akhmat Grozny;230;29;226;False;;;;;;;;;;;;;;;;;;;;;;;;AKH;-1;-1;Akhmat Arena;;-1;;262143;262143;262143;;;;;85131264;85131265;85131392;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;21;29;22;63;63;63;0;0;0;1;1;1;21;29;22;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5202;Alanyaspor;190;45;141;False;;;;;;;;;;;;;;;;;;;;;;;;ALY;-1;-1;Alanya Oba Stadyumu;;-1;;1989;262143;262143;;;;;85229568;85229569;85229696;85229570;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;61;32;8;16;40;15;0;0;0;1;1;1;61;32;8;16;40;15;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5203;Göztepe SK;190;29;100062;False;;;;;;;;;;;;;;;;;;;;;;;;GOZ;-1;-1;Gursel Aksel Stadyumu;;-1;;262143;262143;262143;;;;;85245952;85245953;85246080;85245954;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;54;0;54;54;54;0;0;0;1;1;1;51;0;0;63;51;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5204;Konyaspor;190;29;101615;False;;;;;;;;;;;;;;;;;;;;;;;;KNY;-1;-1;Konya Ataturk;;-1;;262143;262143;262143;;;;;85262336;85262337;85262464;85262338;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;0;34;22;63;63;63;0;0;0;1;1;1;0;34;22;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5207;Alianza FC;148;29;101562;False;;;;;;;;;;;;;;;;;;;;;;;;ALI;-1;-1;Estadio Daniel Villa Zapata;;-1;;262143;262143;262143;;;;;85311488;85311489;85311616;85311490;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;63;59;0;0;0;0;0;0;0;1;1;1;63;59;0;0;0;0;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5208;Atlético Bucaramanga;148;29;101319;False;;;;;;;;;;;;;;;;;;;;;;;;BUC;-1;-1;Alfonso Lopez;;-1;;5207;262143;262143;;;;;85327872;85327873;85328000;85327874;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;62;60;0;0;22;8;0;0;0;1;1;1;62;60;0;0;22;8;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5217;Oud-Heverlee Leuven;197;15;101490;False;;;;;;;;;;;;;;;;;;;;;;;;OHL;-1;-1;King Power at Den Dreef Stadion;;-1;;1200;262143;262143;;;;;85475328;85475329;85475456;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;55;55;55;10;10;10;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5220;Union Saint Gilloise;197;47;101366;False;;;;;;;;;;;;;;;;;;;;;;;;USG;-1;-1;Stade Joseph Marien;;-1;;174;262143;262143;;;;;85524480;85524481;85524608;85524482;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;60;57;35;17;32;45;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5221;KVC Westerlo;197;29;100059;False;;;;;;;;;;;;;;;;;;;;;;;;WES;-1;-1;Het Kuipje;;-1;;262143;262143;262143;;;;;85540864;85540865;85540992;85540866;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;57;53;11;31;53;54;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5225;Silkeborg IF;203;17;102256;False;;;;;;;;;;;;;;;;;;;;;;;;SLK;-1;-1;JYSK Park;;-1;;2069;5237;262143;;;;;85606400;85606401;85606528;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;33;51;58;55;55;55;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5226;Sønderjyske Fodbold;203;47;101284;False;;;;;;;;;;;;;;;;;;;;;;;;SON;-1;-1;Sydbank Park;;-1;;262143;262143;262143;;;;;85622784;85622785;85622912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;36;45;53;10;10;10;0;0;0;1;1;1;38;52;59;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
5229;FC Fredericia;203;47;316;False;;;;;;;;;;;;;;;;;;;;;;;;FCF;-1;-1;Monjasa Park;;-1;;2070;262143;262143;;;;;85671936;85671937;85672064;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;4294950912;43;6;6;10;10;10;0;0;0;1;1;1;63;63;63;63;63;63;-1;-1;-1;;;;63;63;63;False;False;False;True;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;0;0;0;False;0;0;0;-1;False;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
