Id;Player1;Player2;Player3;Player4;Player5;Player6;Player7;Player8;Player9;Player10;Player11;Player12;Player13;Player14;Player15;Player16;Player17;Player18;Player19;Player20;Player21;Player22;Player23;Player24;Player25;Player26;Player27;Player28;Player29;Player30;Player31;Player32;Player33;Player34;Player35;Player36;Player37;Player38;Player39;Player40;Number1;Number2;Number3;Number4;Number5;Number6;Number7;Number8;Number9;Number10;Number11;Number12;Number13;Number14;Number15;Number16;Number17;Number18;Number19;Number20;Number21;Number22;Number23;Number24;Number25;Number26;Number27;Number28;Number29;Number30;Number31;Number32;Number33;Number34;Number35;Number36;Number37;Number38;Number39;Number40;Value1;Value2;Value3;Value4;Value5;Value6;Value7;Value8;Value9;Value10;Value11;Value12;Value13;Value14;Value15;Value16;Value17;Value18;Value19;Value20;Value21;Value22;Value23;Value24;Value25;Value26;Value27;Value28;Value29;Value30;Value31;Value32;Value33;Value34;Value35;Value36;Value37;Value38;Value39;Value40;TotalPlayers
5181;52986;64798;119177;117838;119230;119276;91579;119271;119247;133207;91173;128838;140912;130107;58463;119309;129018;121816;156798;119322;91174;133917;135530;91504;91410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;29;6;26;27;4;3;16;35;28;5;37;15;18;33;8;10;47;11;20;14;9;7;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
5184;90577;91294;91508;110669;133916;111592;58544;90215;104934;160189;112490;111530;91597;123878;128380;91450;91480;171303;113247;91223;90611;129484;53397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;35;32;23;5;15;22;4;36;8;12;17;6;10;21;11;31;7;29;58;20;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
5185;57037;127360;90533;64800;146246;59565;91488;163181;122767;119330;133083;91253;103891;128461;105890;123873;90065;136959;105894;136765;132872;121275;119172;111624;128945;111593;91515;116335;126606;0;0;0;0;0;0;0;0;0;0;0;31;15;26;4;19;18;16;3;20;6;17;21;10;30;8;27;29;25;2;12;13;9;7;22;1;23;24;32;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
5189;60381;132480;121342;159994;135536;90479;127129;132167;117424;152750;90517;91192;135952;126178;128349;157002;146943;133439;157206;173699;107335;164451;140880;61091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;35;1;5;4;2;27;3;18;6;33;37;19;12;23;21;8;17;7;20;26;13;25;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
5191;135138;110266;157313;143379;153094;128446;159738;164643;46978;123805;172416;159744;104811;158463;179408;46642;164692;174681;179723;144036;164529;172417;163202;108004;133699;156918;154434;42058;109045;160543;175791;175792;164642;0;0;0;0;0;0;0;41;15;81;33;20;25;4;21;3;5;17;2;23;16;6;8;34;43;78;30;10;22;9;7;24;14;19;11;18;79;92;76;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
5194;125290;157145;157701;126289;119497;129161;61271;125966;170660;135196;126411;163587;114192;164830;128832;177363;111083;175470;138029;164455;177954;151527;160993;157596;157396;165677;170882;0;0;0;0;0;0;0;0;0;0;0;0;0;16;12;21;4;23;26;5;22;34;3;18;60;8;33;6;14;13;99;11;53;31;10;38;7;42;77;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
5196;91239;122039;91237;147526;91415;91123;135360;91263;103810;90146;127121;122178;91454;165670;122177;91698;90282;147116;122261;90785;91200;57595;127620;105096;91594;91235;132658;116681;0;0;0;0;0;0;0;0;0;0;0;0;1;14;72;4;2;22;90;5;8;81;82;40;32;42;11;37;27;17;10;19;70;88;7;9;23;20;13;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
5202;116638;42273;147171;155669;113224;129124;109580;175433;168444;146814;110485;145888;138675;118416;153996;158486;178017;141028;135953;113792;177345;106020;120994;175752;104311;125831;181492;181286;182220;180284;0;0;0;0;0;0;0;0;0;0;1;48;3;50;20;5;30;2;58;42;17;6;21;94;8;11;18;88;12;14;27;16;7;38;9;10;43;44;46;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
5203;147304;143110;155722;152514;145629;137693;132339;140578;169837;161411;157041;153991;154995;147546;155409;133403;164291;40472;143186;128603;138496;134512;159783;159849;174946;174168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17;33;4;26;23;5;3;45;30;20;6;18;2;77;22;15;12;10;8;11;9;39;19;14;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
5204;159525;126211;171553;143903;59595;131418;147265;126191;47806;159407;135167;130820;110616;154966;109296;132278;138161;143241;175481;177130;118044;152124;118061;170641;120871;154925;178412;57340;140554;132638;173180;171554;0;0;0;0;0;0;0;0;1;13;29;39;20;4;22;5;15;24;12;3;23;21;16;19;18;77;42;30;10;70;17;8;32;7;11;9;40;99;91;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
5207;128563;61505;180730;126279;47965;146185;150939;127393;180749;120189;126563;174432;131514;179087;152217;135883;128578;166639;160964;166695;153057;41637;141143;182054;45539;159243;151465;179304;173188;0;0;0;0;0;0;0;0;0;0;0;12;1;18;3;5;6;21;15;22;16;60;23;24;31;9;7;13;14;11;19;8;17;32;20;77;28;58;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
5208;126437;126682;124940;153041;126054;151220;146855;142380;107835;151440;108047;65093;164667;128485;120285;105181;65068;136933;108185;146204;130490;126073;178401;140855;141739;179242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;23;4;2;14;25;19;18;20;28;22;6;21;7;10;8;15;11;17;9;27;13;30;33;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
5217;133688;107924;141133;172534;121620;126937;146605;114443;178152;169117;135495;128156;114630;169687;46979;163573;119688;134722;156975;114794;136604;126544;114562;163580;165266;115070;177934;153629;138461;157680;174170;174483;173946;0;0;0;0;0;0;0;1;16;61;95;5;28;34;3;15;63;30;27;77;99;4;24;8;6;48;10;33;21;7;14;19;39;9;17;50;52;57;40;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
5220;123062;143865;175943;113238;111456;160844;137721;101837;175535;172254;140127;145998;144885;132105;181946;111197;143380;170408;172535;132610;179223;148486;176682;159301;168338;174967;181808;164942;0;0;0;0;0;0;0;0;0;0;0;0;37;1;18;21;5;48;26;16;3;29;27;19;8;6;23;17;14;25;22;10;11;12;30;13;7;20;9;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
5221;140288;153619;159676;134444;125292;164728;168036;182338;166532;46843;173110;142518;178413;114077;163649;105073;177327;134933;169020;146242;161234;181674;129658;168201;170369;144887;175945;174635;153628;0;0;0;0;0;0;0;0;0;0;0;99;30;31;40;5;6;4;24;3;33;28;22;23;34;46;8;12;39;17;13;77;11;7;38;90;94;10;9;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
5225;151525;101623;170581;137997;152629;146055;168391;182226;165868;120447;120509;178068;176116;124352;170821;169355;162112;136718;136826;146050;129006;120879;147750;153883;152954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1;16;3;4;40;25;15;24;2;19;28;26;20;33;36;7;14;17;10;22;8;11;23;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
5226;131084;123554;126815;135481;145822;177936;169804;172502;153878;130540;124606;169780;139894;120638;161960;171496;179366;169777;153881;172504;140301;141742;172519;169781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;12;5;4;19;21;23;13;20;22;3;26;6;7;31;17;24;11;29;15;9;28;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
5229;141489;138676;176492;168075;151472;165804;178366;176489;166206;125817;146059;120434;127524;138267;165271;123543;173020;151523;176491;120547;120555;123451;162042;152190;130491;152517;170204;0;0;0;0;0;0;0;0;0;0;0;0;0;90;42;23;5;4;3;15;8;17;24;14;12;18;6;21;11;16;20;13;10;7;98;97;25;9;19;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
5235;146346;147002;168388;147029;116106;111438;182344;61155;179281;124608;123450;165783;123462;136468;140725;162017;115112;166558;176108;167734;120419;120453;160097;178059;148206;136247;177325;136190;101642;166559;0;0;0;0;0;0;0;0;0;0;1;24;33;5;13;14;15;4;21;3;2;23;34;6;30;8;17;26;27;16;11;10;80;20;7;19;32;9;18;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
5237;124301;155479;124348;143270;146348;164854;164664;132019;142205;170905;172517;121385;124310;162713;136716;148140;166260;153349;178181;182364;162329;182029;147228;123423;168553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;24;55;5;32;30;23;18;26;31;4;13;10;6;8;33;11;29;14;7;17;21;9;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
5242;179164;131288;90594;164577;90598;91364;91033;95172;103506;126115;95180;90604;61082;91448;95190;90435;127013;90724;105038;174883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9;1;33;3;10;6;19;21;26;16;23;17;18;20;7;2;5;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
5253;160120;57846;90302;90381;90584;112178;146395;144871;134785;138163;90607;90313;90621;140819;90671;95179;157690;124970;161211;90675;90664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;44;4;6;13;15;7;26;5;8;19;14;23;10;16;25;9;17;21;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
5269;90738;90722;145864;121322;146876;147043;125376;170360;169005;119859;144407;123150;90623;91595;90423;102649;61143;134422;114299;117791;170828;172107;142730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;22;13;1;3;14;4;27;15;21;31;6;85;8;86;11;5;2;7;10;12;9;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
5288;91570;142418;126902;118167;140027;90686;91234;146109;91217;54121;91385;159536;91592;173867;90708;91598;169998;91252;119863;103661;90696;165274;118293;91596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48;4;12;25;2;24;5;6;30;23;3;7;19;11;20;26;8;80;10;9;18;17;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
5295;91593;91070;143481;126944;91539;135960;153192;170187;91696;130137;91222;123765;91323;90477;134747;90025;147101;90703;133139;129100;90546;148082;139882;137271;144343;91360;91363;0;0;0;0;0;0;0;0;0;0;0;0;0;67;44;81;16;2;25;4;21;46;77;68;23;8;26;5;14;73;10;22;11;15;69;91;18;90;28;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
5296;91376;126176;131885;169922;139841;141020;90932;159299;136356;148083;130953;91332;133553;139771;54778;91128;152608;122693;128283;102682;91196;91493;90335;131888;91709;90609;122245;90599;0;0;0;0;0;0;0;0;0;0;0;0;35;99;3;44;33;4;37;25;17;82;27;28;16;14;20;34;19;8;7;45;10;23;18;29;59;11;98;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
5300;122064;136013;91202;141650;167781;118672;54155;148576;90459;90760;55592;90082;91188;91120;90298;122150;90660;90356;90266;91470;91233;91319;126481;123871;165126;104122;90973;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1;25;2;24;22;4;23;16;32;15;70;3;8;6;78;29;69;77;19;17;40;88;27;21;10;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
5301;128961;90137;107851;139766;53470;122126;91590;128407;91082;133111;108040;91299;138089;127106;143423;129048;146567;128962;160258;95186;95166;95201;144589;140859;91732;135286;90311;90315;91198;0;0;0;0;0;0;0;0;0;0;0;1;99;88;4;38;5;26;6;32;3;18;2;22;57;59;33;37;20;21;27;7;29;16;11;78;19;9;30;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
5317;176505;121468;112068;136201;165028;153888;131485;159207;132451;114023;176506;121484;152021;173957;121425;127145;176511;137439;170677;173035;167070;159638;128688;164748;176510;128687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;19;15;28;5;6;20;3;42;2;8;21;17;29;23;14;18;24;11;22;30;9;27;16;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
5319;104283;116140;141457;38827;57408;178357;182035;140895;121513;165656;181554;153188;146678;101361;124875;146659;165233;124472;101280;117755;178358;136577;126779;181707;152183;137557;103276;59634;0;0;0;0;0;0;0;0;0;0;0;0;28;13;32;27;5;23;3;19;2;24;20;25;6;37;15;26;40;8;22;10;31;29;11;21;7;9;17;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
5325;143106;120301;120906;90554;147563;122092;102492;128107;120433;90561;120794;120528;90915;111026;90616;90615;138514;90613;90617;144626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;2;30;29;6;8;23;15;13;18;10;7;16;9;20;25;24;11;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
5354;118339;140674;175386;165674;118620;146366;137628;141787;134723;120542;161722;177344;170211;107688;155420;171552;124824;140876;165672;164558;164509;164834;126528;102667;124257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;1;35;4;27;2;3;65;54;5;37;70;6;20;10;18;14;7;77;99;50;17;19;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
5356;128393;124947;121102;132335;132357;111164;121172;104434;146334;114286;125804;141789;147494;127143;181723;143773;57025;181722;159822;135489;177096;172057;118942;133206;181275;178573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;71;23;5;4;14;30;77;18;2;22;6;61;3;17;10;44;8;32;11;26;16;9;70;85;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
5361;58610;140158;178521;173926;111981;125349;101012;155690;181675;170422;116667;161423;160087;121116;121307;155176;179262;176639;108966;119884;126468;155186;155576;121053;116671;140314;157278;179468;181676;136441;121079;142070;119477;126594;178520;0;0;0;0;0;1;71;33;48;4;24;37;96;15;17;28;23;2;18;29;55;25;73;10;5;20;12;14;8;21;77;47;16;30;7;11;70;19;9;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
5366;110841;136645;151185;105176;111334;60672;136744;140466;142339;170808;123038;136720;174879;118406;152179;111286;181867;168083;130982;105355;174273;174329;182822;177963;174331;126980;170586;112567;126083;150985;181868;182023;182024;182025;0;0;0;0;0;0;1;12;24;22;6;19;4;5;13;28;15;36;2;27;16;20;25;14;23;30;29;31;3;35;40;10;8;9;11;17;21;7;18;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
5370;120038;160996;174764;160380;146635;43666;166779;144417;182480;120015;120224;146256;141182;159025;152358;168015;125400;179760;127689;151760;144419;117678;103993;109636;179675;152491;174765;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;7;34;15;9;2;10;19;21;27;16;5;1;77;12;29;22;8;11;13;17;6;18;14;24;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
5371;181678;159059;166697;128501;146187;145733;181679;159022;123809;180729;159017;169302;119900;182013;131065;159020;129401;129375;108154;166699;176022;119977;181856;157623;119901;166701;136659;159007;0;0;0;0;0;0;0;0;0;0;0;0;1;32;51;2;18;3;13;15;4;16;17;21;14;6;8;25;30;33;7;35;10;11;26;29;9;24;19;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
5373;118846;157109;135915;106277;132462;47995;159058;151430;142546;140915;158923;125678;158838;143193;180780;140522;120255;170545;123865;128558;109611;158839;169113;136934;147133;143114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29;22;18;25;21;2;16;26;3;27;17;5;4;28;6;14;12;19;7;10;8;13;30;24;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
5376;120116;152923;128808;146874;180826;119975;159105;142454;142786;120060;41623;158908;152175;127725;144318;120033;60652;160517;136968;127573;109632;152523;45998;127764;109634;141002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;32;4;2;29;3;20;21;5;25;14;23;6;13;18;10;16;15;17;7;8;11;22;26;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
5433;115008;106559;121401;142275;138340;115245;140610;125356;127860;154315;134511;120275;124234;137866;101135;158848;120192;114030;132581;59526;45970;176734;104526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;7;23;27;21;26;24;5;4;16;8;3;88;10;2;25;20;9;28;29;15;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
5439;91573;136764;90715;91281;129076;90467;91418;90268;91280;129074;55117;129077;129066;144958;95185;90283;129072;91604;129071;136763;129069;129068;129075;91564;129082;129060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;12;3;2;4;5;15;16;18;14;17;23;6;24;9;7;19;10;8;20;21;25;26;11;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
5440;118006;131945;129125;110651;140672;90788;91491;129124;137466;119573;91193;54789;46144;118416;91155;144692;91183;154123;136855;111026;139904;119693;108905;91271;90658;121112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;13;2;27;3;6;5;21;18;26;15;7;14;4;20;10;8;24;22;17;19;9;25;23;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
5454;124249;117792;132695;159958;154990;159910;114385;45575;168977;152445;168106;132738;173603;113840;170855;151765;170863;182263;168980;118365;146789;115030;111040;168104;147946;121205;135392;166797;167107;172117;168963;128353;182072;121305;0;0;0;0;0;0;20;1;22;13;6;32;42;31;34;3;25;4;15;5;17;8;24;26;27;23;10;16;18;29;11;7;33;43;28;47;9;99;19;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
5458;90992;90086;90557;90513;90070;150990;90502;51582;90076;90080;90446;141450;90193;90453;65129;90516;90081;166598;112013;63861;123141;90157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;40;3;2;55;1;4;10;25;8;5;21;34;19;11;20;18;79;7;9;6;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22
5573;127825;91365;42428;152379;57428;57417;134707;154311;111205;146176;127875;158660;46315;154905;107058;143145;145639;47579;128486;164639;58793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;16;3;1;4;5;8;9;12;13;15;18;17;19;20;7;22;23;10;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
5586;128952;111590;95208;90039;102701;139704;115596;91457;91340;90475;141773;46079;122573;112637;115600;46694;90027;47701;90126;119235;122894;100608;91369;128708;119245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;8;1;2;3;6;30;33;7;31;40;21;18;4;5;13;22;14;27;19;29;11;16;24;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
5633;143860;178011;157510;32664;127488;148076;135206;174881;34799;127605;182356;132543;63726;45678;152993;147298;128470;178502;140596;159314;134425;110691;143946;153261;160190;155140;57447;138012;0;0;0;0;0;0;0;0;0;0;0;0;1;95;12;33;27;4;43;3;6;5;75;72;18;42;8;24;80;19;21;11;7;29;17;13;23;10;90;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
5644;161886;147438;102251;125882;144697;153982;108664;138321;128147;118725;145946;157151;131610;176876;116523;147096;116475;172073;161468;170898;165871;167220;153805;160531;141708;134476;114758;0;0;0;0;0;0;0;0;0;0;0;0;0;25;13;1;12;4;5;23;19;20;17;2;8;6;18;14;24;28;29;10;21;16;15;3;7;11;9;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
5652;140014;123594;167727;45670;109474;136321;153419;168040;176432;103974;127323;47432;141963;60262;182343;133358;44694;161408;103531;145969;126219;176428;168012;104675;61405;176420;181683;155663;181682;0;0;0;0;0;0;0;0;0;0;0;13;99;96;3;4;22;94;24;32;25;33;47;6;5;19;8;11;16;23;70;17;72;80;10;37;20;88;21;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
