Id;Name;Id Club;Club;Id National;National
168580;Jimi Tauriainen;0;;0;
168584;Milán Roki;2553;CD Cobresal;0;
168586;Daniel Saavedra;2699;CD Ñublense;0;
168595;Paul Argney;413;AC Le Havre;0;
168600;Thiago Perugini;1243;CA San Lorenzo;0;
168601;Larsson Coulibaly;0;;0;
168602;Bruno Oliveira;0;;0;
168603;Jamar Ricketts;4162;San Jose Earthquakes;0;
168604;Fabrício Garcia;5845;FC Alverca;0;
168605;Gastón Valles;0;;0;
168606;Lucas Terrer;268;Real Zaragoza;0;
168609;Dovydas Sasnauskas;4194;Sheffield United;0;
168610;Sam Curtis;0;;0;
168611;Thomas Lavery;0;;0;
168612;Domenico Dachille;0;;0;
168613;Aidan O'Connor;0;;0;
168614;Mohammed Sofo;4158;New York RB;0;
168617;Cristian Acerete;0;;0;
168618;Kento Shiogai;232;VfL Wolfsburg;52;Japan
168622;Alejo Sarco;225;Borussia Mönchengladbach;0;
168623;Trévis Dago;412;Stade Lavallois;0;
168625;Adyn Torres;5736;Atlanta United FC;0;
168627;Ryan Schewe;4164;Sporting Kansas City;0;
168628;Bryan Dowd;5737;FC Cincinnati;0;
168629;Jeorgio Kocevski;0;;0;
168630;Motoki Nishihara;153;Shimizu S-Pulse;0;
168631;Nevio Di Giusto;0;;0;
168632;Íñigo Arguibide;263;CA Osasuna;0;
168633;Mayssam Benama;110;Valencia CF;0;
168634;Tommy Musto;0;;0;
168637;Adem Sipić;0;;0;
168639;Habeeb Ogunneye;100;Manchester United;0;
168640;H. Murray-Campbell;102;Chelsea FC;0;
168641;Luke Bell;4183;Coventry City;0;
168648;Amara Nallo;103;Liverpool FC;0;
168651;Yair Guzmán;2553;CD Cobresal;0;
168655;Jean Cerda;0;;0;
168659;Michael Maturana;2546;Unión La Calera;0;
168663;Hyan Carvalho;2452;Avaí FC;0;
168664;JP Chermont;1931;Coritiba FC;0;
168667;Aren Inoue;0;;0;
168669;Enzo Mayilla;0;;0;
168670;Iker Gil;0;;0;
168676;Román Gómez;2453;EC Bahia;0;
168677;Edwyn Mendoza;4162;San Jose Earthquakes;0;
168681;Finn Stam;0;;0;
168683;Tommaso Ferrari;0;;0;
168684;Wesley Okoduwa;208;Wolverhampton Wanderers;0;
168685;Jorthy Mokio;116;Ajax Amsterdam;0;
168686;Jorge Cabello;2616;CD Mirandés;0;
168689;Lucas Velásquez;2545;Huachipato FC;0;
168691;Benjamín Ampuero;2545;Huachipato FC;0;
168693;Tyrese Spicer;5062;Orlando City;0;
168695;A. Ali Abdallah;0;;0;
168696;Henrique Carmo;1217;CSKA Moskva;0;
168699;Daniel Budesca;267;Villarreal CF;0;
168700;Jules Bery;5740;Austin FC;0;
168701;Luca Bombino;0;;0;
168702;Yarlen;2450;América Mineiro;0;
168703;Mattia Sala;0;;0;
168704;Akim Djibril;0;;0;
168705;Forster Ajago;0;;0;
168706;Federico Moreno;0;;0;
168709;Logan Briggs;204;Leicester City;0;
168712;Jimmy Farkarlun;0;;0;
168736;Bruno Cabrera;1929;Club Atlético Lanús;0;
168737;Diogo Spencer;5845;FC Alverca;0;
168743;Emanuel Dall'Aglio;0;;0;
168744;Joaquín Pereyra;1238;Estudiantes de la Plata;0;
168758;Leon Chiwome;208;Wolverhampton Wanderers;0;
168759;Harrison Jones;396;Sunderland AFC;0;
168764;Nicholas Michalski;176;Blackburn Rovers;0;
168765;Stalin Valencia;0;;0;
168767;Moses Ebiye;0;;0;
168770;Khori Bennett;0;;0;
168772;Cole Mrowka;4151;Columbus Crew;0;
168783;Julian Placias;0;;0;
168788;Fabián Chaverra;2654;Internacional de Bogotá;0;
168790;Zeki Dursun;0;;0;
168793;Benjamin Arthur;131;Celtic FC;0;
168803;Kayke;5143;Fortaleza EC;0;
168808;Neymar Uribe;0;;0;
168813;Josh Acheampong;102;Chelsea FC;0;
168821;Samuel Bello;0;;0;
168822;Juan Giménez;1242;CA Rosario Central;0;
168824;Lucas Cuevas;4995;Central Córdoba SDE;0;
168833;Daniel Tshilanda;0;;0;
168834;Dan Imray;399;West Bromwich Albion;0;
168835;Kosei Suwama;152;Yokohama F. Marinos;0;
168845;Araphat Mohammed;1208;FC Nordsjælland;0;
168849;Albert Eames;398;Watford FC;0;
168855;Tommy Sharp;0;;0;
168857;Issiaka Touré;418;AS Saint-Étienne;0;
168858;Aboubaka Soumahoro;418;AS Saint-Étienne;0;
168859;Mohamed Dao;4211;Paris FC;0;
168862;Juan Arce;0;;0;
168863;Rayane Belaid;172;Atlético Madrid;0;
168865;Llorenç Serred;259;RCD Espanyol;0;
168866;Adrian Liso;362;Getafe CF;0;
168867;Brice Negouai;0;;0;
168869;Mohamed Boumaaoui;0;;0;
168870;Fletcher Holman;0;;0;
168871;Oliver Bainbridge;0;;0;
168872;Amine Boukamir;2010;RSC Charleroi;0;
168873;Waylon Renecke;0;;0;
168880;Sadin Crnovrsanin;0;;0;
168881;Christian Akpan;1195;KRC Genk;0;
168886;Maximilian Entrup;2078;LASK Linz;0;
168887;Alexander Prass;4126;TSG 1899 Hoffenheim;21;Austria
168889;Chris Führich;231;VfB Stuttgart;14;Germany
168890;B. Willumsson;244;FC Groningen;1175;Iceland
168892;Oscar Gloukh;116;Ajax Amsterdam;0;
168899;André Raymond;0;;0;
168910;Morris Duggan;0;;0;
168915;Leo Afonso;0;;0;
168919;Fabricio Tirado;0;;0;
168923;David Guerrero;2651;Deportivo Pasto;0;
168924;Beau Leroux;4162;San Jose Earthquakes;0;
168925;Mario Guilabert;110;Valencia CF;0;
168928;José Menor;0;;0;
168933;Stanislav Lapkes;0;;0;
168948;Luis Müller;0;;0;
168949;Jacob Arroyave;5061;New York City;0;
168950;Nilzo Ramírez;0;;0;
168958;Daniel Herrera;1243;CA San Lorenzo;0;
168959;Santiago Sosa;2722;Defensa y Justicia;0;
168963;Tomás Nasif;5454;CA Platense;0;
168964;Lautaro Rivero;138;CA River Plate;0;
168969;Valente Pierani;1238;Estudiantes de la Plata;0;
168971;F. Pérez Escudero;1238;Estudiantes de la Plata;0;
168973;Joaquín Burgos;1238;Estudiantes de la Plata;0;
168974;Lucas Cornejo;1238;Estudiantes de la Plata;0;
168977;Mateo Mendía;5454;CA Platense;0;
168978;Ignacio Rodríguez;0;;0;
168980;Santiago Dalmasso;5454;CA Platense;0;
168982;Valentino Simoni;1924;Gimnasia de Mendoza;0;
168983;Milton Delgado;139;CA Boca Juniors;0;
168984;Juan Payal;139;CA Boca Juniors;0;
168985;Charlie Crew;104;Leeds United;0;
168998;Benjamín Mellado;2545;Huachipato FC;0;
169001;David Carballo;0;;0;
169003;Martín Mundaca;2707;Coquimbo Unido;0;
169005;Guilherme Montóia;5269;Jagiellonia Bialystok;0;
169007;Charlie Lennon;0;;0;
169012;Aníbal Gajardo;2553;CD Cobresal;0;
169020;Raf Smekens;5221;KVC Westerlo;0;
169022;Candan Baskale;0;;0;
169041;Letono Mbondi;0;;0;
169042;Alessandro Biello;0;;0;
169044;José de Almeida Reis;344;Excelsior Rotterdam;0;
169048;Ivan M'Bahia;407;Clermont Foot;0;
169049;Yvan Gomes;0;;0;
169060;Alysson Edward;107;Aston Villa FC;0;
169083;Rayan Bamba;415;AS Nancy Lorraine;0;
169084;Roshaun Mathurin;0;;0;
169091;Henrique Menke;4219;Como 1907;0;
169098;Yago Noal;1252;SC Internacional;0;
169099;Alessandro Berretta;0;;0;
169101;Jun Kodama;0;;0;
169110;Aimar Govea;1909;Swansea City;0;
169111;Johan Rodallega;4347;FC Sheriff Tiraspol;0;
169113;Luis Marimón;5373;Llaneros FC;0;
169115;Sebastián Viveros;1258;Millonarios FC;0;
169117;Christ Souanga;5217;Oud-Heverlee Leuven;0;
169119;Gonzalo Zelarayán;2536;Club Atlético Belgrano;0;
169122;Yuri Casermeiro;4995;Central Córdoba SDE;0;
169128;Juan Velázquez;2536;Club Atlético Belgrano;0;
169142;Diego Porcel;1236;Argentinos Juniors;0;
169147;Giovanni Cantizano;1242;CA Rosario Central;0;
169149;Gaspar Duarte;1242;CA Rosario Central;0;
169153;Santiago Segovia;1242;CA Rosario Central;0;
169156;Damián Fernández;1242;CA Rosario Central;0;
169160;Thiago Balbuena;1929;Club Atlético Lanús;0;
169162;Agustín Medina;1929;Club Atlético Lanús;0;
169169;Óctavio Ontívero;1929;Club Atlético Lanús;0;
169185;Benjamín Sagües;1238;Estudiantes de la Plata;0;
169187;Marco Leiton;4272;CD Leganés;0;
169189;Theo Mawene;4180;Brentford FC;0;
169190;Z. Massiah-Edwards;0;;0;
169192;Euan Mutale;2621;Dundee FC;0;
169195;Kerem Kayaarası;1989;Antalyaspor;0;
169196;Görkem Demirel;0;;0;
169201;Samet Sargın;0;;0;
169204;Enes Çinemre;0;;0;
169205;Yusuf Calayır;0;;0;
169223;Demir Xhemalija;0;;0;
169227;Vincenzo Colangiuli;0;;0;
169235;Robert Pinto;5973;Athletic Club;0;
169242;Mathys Angély;174;RSC Anderlecht;0;
169244;Shungo Sugiura;155;Nagoya Grampus;0;
169246;Thomas Reinders;0;;0;
169249;Lucas Ferreira;1232;Shakhtar Donetsk;0;
169254;Ryan Francisco;1255;São Paulo FC;0;
169256;Matheus Alves;1217;CSKA Moskva;0;
169260;Kaique Kenji;274;Cruzeiro EC;0;
169266;Tevis Gabriel;152;Yokohama F. Marinos;0;
169268;Murilo Rhikman;274;Cruzeiro EC;0;
169272;Christian Chigozie;0;;0;
169286;Luis Escorcia;2210;Independiente Medellín;0;
169289;Gustavo Albarracín;0;;0;
169294;Jeremías Florentín;5046;Club Atlético Talleres;0;
169302;Sebastián Ramírez;5371;Fortaleza CEIF;0;
169306;Tomás Guiacobini;2730;CA Sarmiento;0;
169307;Ike Orazi;1330;Stade de Reims;0;
169311;Ethan Wheatley;100;Manchester United;0;
169312;Luka Callø;0;;0;
169320;Rafel Bauzà;2616;CD Mirandés;0;
169321;Alberto Risco;362;Getafe CF;0;
169322;Gabriel Brás;192;FC Porto;0;
169323;Igor Tyjon;176;Blackburn Rovers;0;
169324;Myron Mau-Asam;253;FC Volendam;0;
169327;Taylan Harris;0;;0;
169341;Dylan Lawlor;0;;4;Wales
169343;Fahri Kerem Ay;0;;0;
169345;Kanji Kuwayama;2372;Machida Zelvia;0;
169347;Louis Jackson;100;Manchester United;0;
169348;Juan Quiceno;2195;Boyacá Chicó FC;0;
169349;Max Albæk;2071;Randers FC;0;
169355;Julius Nielsen;5225;Silkeborg IF;0;
169360;Daniel Peixoto;0;;0;
169364;Keyliane Abdallah;113;Olympique Marseille;0;
169365;Gaël Lafont;323;Genoa CFC;0;
169370;Maat Daniel Caprini;4379;Mantova 1911;0;
169371;Fallou Sene;0;;0;
169374;Kiano Dyer;102;Chelsea FC;0;
169375;Tyrique George;177;Everton FC;0;
169376;Vinicinho;2459;Red Bull Bragantino;0;
169378;Taisei Kuwata;0;;0;
169379;Gakuto Kawamura;151;Tokyo Verdy;0;
169384;Kauan Lindes;5973;Athletic Club;0;
169387;Jemmes;1249;Fluminense FC;0;
169391;Owen Hampson;0;;0;
169392;Rafik Messali;221;Toulouse FC;0;
169397;Aidan Dausch;0;;0;
169402;Ajay Matthews;0;;0;
169403;Ramazan Bayram;345;Fortuna Sittard;0;
169404;Daan Bisschops;345;Fortuna Sittard;0;
169407;Giuseppe Bovalina;0;;0;
169410;Callum Olusesi;179;Tottenham Hotspur;0;
169415;Marco Oliva;0;;0;
169419;Koke Iglesias;0;;0;
169420;Darryl Bakola;1919;US Sassuolo;0;
169423;Caner Demircioglu;0;;0;
169430;Emmanuel Kakou;2009;Cercle Brugge;0;
169432;Enoch Mastoras;242;AZ Alkmaar;0;
169435;Zak Sturge;387;Millwall FC;0;
169436;Dakarai Mafico;0;;0;
169437;Leo Ramirez-Espain;398;Watford FC;0;
169445;Diego Sia;2616;CD Mirandés;0;
169446;Lorenzo Torriani;121;AC Milan;0;
169449;Oliver Højer;1207;FC København;0;
169456;Gonçalo Sousa;192;FC Porto;0;
169457;Mikey Moore;132;Rangers FC;0;
169459;Keigo Watanabe;165;Shonan Bellmare;0;
169460;Ilhan Fakili;407;Clermont Foot;0;
169461;Niccolò Fortini;124;ACF Fiorentina;0;
169465;Omari Glasgow;0;;0;
169466;Tucker Lepley;4155;Los Angeles Galaxy;0;
169473;Vicent Abril;110;Valencia CF;0;
169476;Batuhan Özgan;0;;0;
169561;Cristiano Bani;0;;0;
169563;Antonio Fiori;4234;Frosinone Calcio;0;
169564;A. Debenedetti;4230;Virtus Entella;0;
169565;Giacomo Fedel;0;;0;
169570;Emmanuel Lawal;0;;0;
169574;Svit Sešlar;0;;23;Slovenia
169578;Prince Ampem;4094;Shanghai Port;0;
169579;Hüseyin Maldar;0;;0;
169585;Alessandro Signorini;2517;SS Juve Stabia;0;
169588;Valentino Coveri;0;;0;
169589;Alessandro Giovannini;0;;0;
169590;Enea Pitti;0;;0;
169593;Federico Valentini;0;;0;
169596;Giulio Veliaj;0;;0;
169597;Toby Steward;0;;0;
169600;Tom Lowery;1985;Kilmarnock FC;0;
169604;Terry Devlin;4365;Portsmouth FC;2;Northern Ireland
169605;Paddy Lane;0;;0;
169608;Owen Moxon;0;;0;
169610;Rayhan El Grafel;0;;0;
169611;Emile Doucouré;1195;KRC Genk;0;
169613;Félix Nzouango;0;;0;
169617;Benjamin Pauwels;253;FC Volendam;0;
169618;Jordy Soladio;0;;0;
169620;Julien Devriendt;0;;0;
169621;Ridwane M'Barki;0;;0;
169622;Abdoulaye Yahaya;0;;0;
169623;Lennard Hens;0;;0;
169630;Jasper Van Oudenhove;0;;0;
169641;Kalani Kossa-Rienzi;4163;Seattle Sounders;0;
169642;Osaze De Rosario;4163;Seattle Sounders;0;
169644;Snyder Brunell;4163;Seattle Sounders;0;
169646;Naj Razi;0;;0;
169647;Fellipe Jack;4233;US Catanzaro;0;
169654;Sjors-Lowis Hermsen;345;Fortuna Sittard;0;
169663;Agustín Seyral;2730;CA Sarmiento;0;
169664;Burak İngenç;0;;0;
169665;Abdoul Koné;1330;Stade de Reims;0;
169667;Ibrahim Traoré;420;ESTAC Troyes;0;
169668;Luca Stephenson;1220;Dundee United;0;
169671;Fletcher Boyd;107;Aston Villa FC;0;
169672;Rocco Di Vico;0;;0;
169673;Angelo Marchese;1926;Club Atlético Tigre;0;
169675;Miguel Menino;0;;0;
169680;Matteo Vinlöf;1203;GNK Dinamo Zagreb;0;
169682;João Rêgo;191;SL Benfica;0;
169684;Ashton Gordon;0;;0;
169691;Sergio Rodelas;1765;Granada CF;0;
169692;Jin Tae-Ho;65815;Jeonbuk Hyundai Motors;0;
169693;Han Seok-Jin;65815;Jeonbuk Hyundai Motors;0;
169694;Seo Jeong-Hyeok;65815;Jeonbuk Hyundai Motors;0;
169699;Tristan Schenkhuizen;345;Fortuna Sittard;0;
169700;Oscar Olivier;1197;Standard Liège;0;
169701;Soufiane Benjdida;0;;0;
169710;Aly Sidibé;420;ESTAC Troyes;0;
169714;William Martin;2070;Odense Boldklub;0;
169719;Amine Chabane;4200;Amiens SC;0;
169722;Joss Marques;181;Olympique Lyonnais;0;
169723;Patrick Ouotro;415;AS Nancy Lorraine;0;
169724;Tidiane Diallo;4213;RC Strasbourg Alsace;0;
169725;Matteo Palma;240;UC Sampdoria;0;
169727;Keisuke Kasai;167;Albirex Niigata;0;
169728;Jop Tijink;349;Heracles Almelo;0;
169733;Frederik Emmery;2067;Aarhus GF;0;
169737;Pau Cabanes;267;Villarreal CF;0;
169745;Lautaro Millán;1240;CA Independiente;47;Chile
169746;Borja Vázquez;0;;0;
169748;Rabby Mateta;0;;0;
169752;Junior Ajayi;336;Hellas Verona;0;
169754;Rio Kyerematen;179;Tottenham Hotspur;0;
169764;Enes Gökçek;1996;Kayserispor;0;
169765;Lennon Wheeldon;383;Derby County;0;
169772;Jake Rooney;0;;0;
169775;Sebastian Escobar;0;;0;
169777;Olti Hyseni;5226;Sønderjyske Fodbold;0;
169778;Kristall Ingason;0;;0;
169779;Ivan Nikolov;0;;0;
169780;Simon Wæver;5226;Sønderjyske Fodbold;0;
169781;Benjamin Rasmussen;5226;Sønderjyske Fodbold;0;
169782;Owen Stirton;0;;0;
169791;Vincent Kany;4212;Red Star FC;0;
169792;Rayane Doucouré;4212;Red Star FC;0;
169795;Íker Punzano;0;;0;
169799;Sergi Torner;4395;CD Castellón;0;
169803;Raffael Behounek;0;;0;
169804;Rúnar Sigurgeirsson;5226;Sønderjyske Fodbold;1175;Iceland
169807;Chico Gonçalves;1944;CD Nacional;0;
169808;Paulo Vitor;5954;Avs Futebol SAD;0;
169810;Lucas Almeida;0;;0;
169811;Gustavo da Silva;1804;Vitória Sport Clube;0;
169812;Martim Watts;1944;CD Nacional;0;
169813;Nils Eggens;0;;0;
169814;Sven Bouland;244;FC Groningen;0;
169815;Wouter Prins;244;FC Groningen;0;
169816;Roy Leicester;244;FC Groningen;0;
169819;Jay Kuiper;0;;0;
169823;Milan Robin;212;Le Mans FC;0;
169825;Kevin Sánchez;0;;0;
169828;Rubén López;0;;0;
169829;Eric Puerto;111;Deportivo La Coruña;0;
169831;David Mella;111;Deportivo La Coruña;0;
169837;Ege Yıldırım;5203;Göztepe SK;0;
169844;Oisin Smyth;0;;0;
169850;Will Goodwin;0;;0;
169854;Aarón Martin Luis;2616;CD Mirandés;0;
169855;Paco Cortés;366;Levante UD;0;
169868;William Feola;336;Hellas Verona;0;
169870;Josh Stokes;0;;0;
169877;Carlos Vivas;2654;Internacional de Bogotá;1129;Venezuela
169880;Bryant Ortega;0;;1129;Venezuela
169884;Yomar Rocha;9016;Akron Tolyatti;1128;Bolivia
169886;Lucas Chávez;2283;Bolívar La Paz;1128;Bolivia
169894;Pavel Šulc;181;Olympique Lyonnais;13;Czech Republic
169895;Robin Hranáč;4126;TSG 1899 Hoffenheim;13;Czech Republic
169899;Sebastián Kóša;0;;0;
169901;Randall Rodríguez;0;;0;
169902;Mauro Brasil;0;;0;
169906;Juan Rodríguez;320;Cagliari Calcio;0;
169907;Leandro Suhr;0;;0;
169912;Facundo Bernal;1249;Fluminense FC;0;
169914;Mauro Silveira;2285;Junior FC;0;
169915;Tobias Lawal;1195;KRC Genk;21;Austria
169916;Matthias Seidl;0;;0;
169917;Niklas Hedl;0;;0;
169918;Marco Grüll;185;SV Werder Bremen;0;
169919;Leopold Querfeld;4140;FC Union Berlin;0;
169920;Thierno Ballo;387;Millwall FC;0;
169921;Petar Ratkov;122;SS Lazio;1550;Serbia
169922;Nemanja Stojic;5296;FC Sochi;0;
169925;Daniel Birligea;1216;FCSB;26;Romania
169926;Adrian Sut;66871;Al Ain FC;26;Romania
169927;Stefan Târnovanu;1216;FCSB;0;
169929;Mihály Kata;0;;22;Hungary
169930;Kevin Csoboth;0;;22;Hungary
169931;Marco Pašalić;5062;Orlando City;24;Croatia
169933;Richard King;1987;St. Mirren FC;41;Jamaica
169935;Karoy Anderson;0;;41;Jamaica
169940;Can Uzun;226;Eintracht Frankfurt;0;
169941;Hernesto Caballero;2198;Club Libertad;0;
169943;Néstor Giménez;2198;Club Libertad;0;
169944;Andy Rojas;4158;New York RB;42;Costa Rica
169946;Jeyland Mitchell;2081;SK Sturm Graz;42;Costa Rica
169947;Douglas Sequeira;0;;0;
169956;Alexandre Lezcano;0;;0;
169957;Gerald Taylor;0;;42;Costa Rica
169958;Fernán Faerrón;0;;42;Costa Rica
169962;Jonas Wendlinger;0;;0;
169972;Brandon Márquez;2730;CA Sarmiento;0;
169975;Joel Godoy;2730;CA Sarmiento;0;
169986;To Van Vu;6044;Thep Xanh Nam Dinh FC;0;
169988;Patrick Matasi;1061;Kenya;0;
169989;Clifton Miheso;1061;Kenya;0;
169990;Bryne Omondi;1061;Kenya;0;
169991;Collins Sichenje;1061;Kenya;0;
169992;Tobias Knost;1061;Kenya;0;
169993;Timothy Noor Ouma;2126;Lech Poznan;0;
169994;Chris Erambo;1061;Kenya;0;
169995;Rooney Onyango;1061;Kenya;0;
169998;Erick Otieno;5288;Rakow Czestochowa;0;
170000;Clyde Senaji;1061;Kenya;0;
170001;David Ochieng;1061;Kenya;0;
170002;John Ochieng;1061;Kenya;0;
170003;Ian Otieno;1061;Kenya;0;
170004;Benson Ochieng;1061;Kenya;0;
170005;Kenneth Muguna;1061;Kenya;0;
170009;Pisoth Lim;1006;Cambodia;0;
170010;Sokha Phat;1006;Cambodia;0;
170012;Kriya Sareth;1006;Cambodia;0;
170016;Sosidan Nhean;1006;Cambodia;0;
170020;Souhana Sos;1006;Cambodia;0;
170025;Visal Soeuy;1006;Cambodia;0;
170027;Yudai Ogawa;1006;Cambodia;0;
170029;Dara Vireak;1006;Cambodia;0;
170031;Ilhan Fandi;67029;Buriram United;0;
170032;Jacob Mahler;4115;Tampines Rovers;0;
170034;Jordan Emaviwe;0;;0;
170038;Safuwan Baharudin;71577;Selangor FC;0;
170039;Glenn Kweh;4115;Tampines Rovers;0;
170045;Sujon Hossain;1003;Bangladesh;0;
170046;Fahamedul Islam;1003;Bangladesh;0;
170047;Mohammad Ibrahim;1003;Bangladesh;0;
170050;Rahmat Mia;1003;Bangladesh;0;
170051;Isa Faysal;1003;Bangladesh;0;
170052;Chandon Roy;1003;Bangladesh;0;
170053;Mitul Marma;1003;Bangladesh;0;
170055;Sushanto Tripura;1003;Bangladesh;0;
170057;Mohammad Ridoy;1003;Bangladesh;0;
170058;Jamal Bhuyan;1003;Bangladesh;0;
170060;Rahman Jony;1003;Bangladesh;0;
170062;Clayton Sampaio;1252;SC Internacional;0;
170063;Gustavo Mendonça;5954;Avs Futebol SAD;0;
170064;Vasco Lopes;0;;0;
170065;Mohamed Awad;5987;Somalia;0;
170066;Ali Omar;5987;Somalia;0;
170067;Fahad Mohamed;5987;Somalia;0;
170068;Yonis Farah;5987;Somalia;0;
170069;Mohamud Ali;5987;Somalia;0;
170070;Yusuf Ahmed;5987;Somalia;0;
170071;Saif Ramzi;5987;Somalia;0;
170072;Marsis;5987;Somalia;0;
170073;Ibrahim Ilyas;5987;Somalia;0;
170074;I. Ahmed Hussein;5987;Somalia;0;
170075;Suleyman Said Ali;5987;Somalia;0;
170076;Aweys Adan Iman;5987;Somalia;0;
170077;Sheikh Saeed;5987;Somalia;0;
170078;Sakariya Hassan;5987;Somalia;0;
170079;Abdirahman Mamaan;5987;Somalia;0;
170081;Ismail Haji;5987;Somalia;0;
170082;Zakariyah Nur;5987;Somalia;0;
170083;Abdullahi Osman;5987;Somalia;0;
170084;Bilal Habib;5987;Somalia;0;
170088;Aung Naing Win;1020;Myanmar;0;
170091;Pyae Phyo Thu;1020;Myanmar;0;
170092;Lwin Moe Aung;1020;Myanmar;0;
170095;Win Naing Tun;1020;Myanmar;0;
170099;San Sat Naing;1020;Myanmar;0;
170106;Soe Moe Kyaw;1020;Myanmar;0;
170107;Bishal Basnet;1021;Nepal;0;
170108;Manish Dangi;1021;Nepal;0;
170110;Ananta Tamang;1021;Nepal;0;
170111;Aashish Rai;1021;Nepal;0;
170113;Bimal Pandey;1021;Nepal;0;
170115;Gillespye Karki;1021;Nepal;0;
170116;Rohit Chand;1021;Nepal;0;
170117;Anjan Bista;1021;Nepal;0;
170118;Abhishek Limbu;1021;Nepal;0;
170119;Sanish Shrestha;1021;Nepal;0;
170121;Ayush Ghalan;1021;Nepal;0;
170123;Mani Kumar Lama;1021;Nepal;0;
170125;Rohan Karki;1021;Nepal;0;
170126;Kiran Chemjong;1021;Nepal;0;
170127;Bharat Khawas;1021;Nepal;0;
170128;Chhiring Lama;1021;Nepal;0;
170130;Theo Klein;5988;Laos;0;
170131;Photthavong Sangvilay;5988;Laos;0;
170132;Soukphachan Lueanthala;5988;Laos;0;
170133;Anoulack Sayyalath;5988;Laos;0;
170134;Bounthavy Sipasong;5988;Laos;0;
170135;Kop Lokphathip;5988;Laos;0;
170136;C. Khounthoumphone;5988;Laos;0;
170137;Oun Phetvongsa;5988;Laos;0;
170138;Anousone Xaypanya;5988;Laos;0;
170139;K. Lithideth;5988;Laos;0;
170140;Inthavong Luangsalath;5988;Laos;0;
170141;P. Pathammavong;5988;Laos;0;
170142;Chony Wenpaserth;5988;Laos;0;
170143;Sengdaovy Hanthavong;5988;Laos;0;
170144;Xeedee Pomsavanh;5988;Laos;0;
170145;Xays Souvanhnasok;5988;Laos;0;
170146;Xayasith Singsavang;5988;Laos;0;
170147;Anantaza Siphongphan;5988;Laos;0;
170148;Bounphachan Bounkong;5988;Laos;0;
170149;D. Thongkhamsavath;5988;Laos;0;
170150;At Viengkham;5988;Laos;0;
170156;Peter Kováčik;0;;0;
170158;Josh Rae;0;;0;
170159;Mathis Suray;346;Go Ahead Eagles;0;
170164;Julius Berthel Askou;2070;Odense Boldklub;0;
170166;Aodhan Doherty;176;Blackburn Rovers;0;
170167;Makan Aiko;2614;CD Tondela;0;
170170;Rubén Ramos;4155;Los Angeles Galaxy;0;
170172;Alex Paulsen;0;;1141;New Zealand
170180;Chris-Kévin Nadje;344;Excelsior Rotterdam;0;
170181;Obule Moses;0;;0;
170185;Robson Matheus;2283;Bolívar La Paz;1128;Bolivia
170186;Nicolás Marichal;1753;Dinamo Moskva;0;
170188;Rodrigo Morínigo;2198;Club Libertad;0;
170194;Giovanny Ávalos;2699;CD Ñublense;0;
170195;John Koutroumbis;1986;Motherwell FC;0;
170201;Matías Zepeda;2707;Coquimbo Unido;0;
170204;Elias Hansborg;5229;FC Fredericia;0;
170208;Christian Gomis;0;;0;
170209;Tim van de Loo;0;;0;
170210;Rosen Bozhinov;4241;Pisa Sporting Club;27;Bulgaria
170211;Giannis Papanikolaou;5354;Caykur Rizespor;0;
170212;Seb Palmer-Houlden;0;;0;
170214;Jayden Hibbert;5736;Atlanta United FC;0;
170220;Álex López;359;Córdoba CF;0;
170223;Matías Barboza;172;Atlético Madrid;0;
170230;Izan Merino;260;Málaga CF;0;
170231;Aarón Ochoa;260;Málaga CF;0;
170232;Antoñito Cordero;4308;Cádiz CF;0;
170245;Simone Zanon;4218;Carrarese Calcio;0;
170246;Tomas Tampucci;0;;0;
170251;Pablo García;111;Deportivo La Coruña;0;
170252;Ivan Djantou;0;;0;
170253;Aïmane Jaddi;0;;0;
170254;Dominik Janošek;0;;0;
170255;Cherrion Valerius;246;NAC Breda;0;
170257;Lars Mol;0;;0;
170259;Daniel Bielica;246;NAC Breda;0;
170260;David van der Werff;244;FC Groningen;0;
170264;Bertil Grønkjær;0;;0;
170265;Valdemar Møller;0;;0;
170266;Kasper Davidsen;0;;0;
170267;Nóel Atli Arnórsson;0;;0;
170268;Malthe Kjølby;0;;0;
170269;Mads Bomholt;0;;0;
170270;Amar Diagne;0;;0;
170273;Tunahan Akpınar;0;;0;
170274;Ahmet Aslan;0;;0;
170275;Rüzgar Adıyaman;0;;0;
170276;Yusuf Sertkaya;0;;0;
170277;Bilal Güven;0;;0;
170320;Alane Bedfian;0;;0;
170359;Yanis Senhadji;0;;0;
170360;Bartlomiej Wdowik;5269;Jagiellonia Bialystok;0;
170361;Thiago Helguera;2616;CD Mirandés;0;
170362;Kieron Bowie;336;Hellas Verona;0;
170365;Kim Min-Woo;5912;Daejeon Hana Citizen;0;
170366;N. Fleuriau Chateau;0;;0;
170369;Nacho Ferri;5221;KVC Westerlo;0;
170370;Nestory Irankunda;398;Watford FC;57;Australia
170374;Chrisantus Uche;382;Crystal Palace FC;0;
170376;Morgan Bokele;4206;USL Dunkerque;0;
170377;Miloš Luković;4192;Preston North End;0;
170378;Lucas Bergvall;179;Tottenham Hotspur;17;Sweden
170380;Darijo Grujcic;1695;Wisła Kraków;0;
170383;Mihiro Sato;167;Albirex Niigata;0;
170384;Justin Bourgault;415;AS Nancy Lorraine;0;
170387;Luc Nieuwenhuijs;351;Sparta Rotterdam;0;
